ObjectID,GlobalID,ParentGlobalID,,Monitoring Date,Monitor Names,Location,Pool ID,Transect Axis,Total Transect Length,Notes,Distance Along Transect,Topo 0 (m),Zone,,CreationDate,Creator,EditDate,Editor
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,28,0.32,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,26,0.325,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,24,0.3,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,22,0.28,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,20,0.325,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,18,0.36,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,14,0.195,transition,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,16,0.4,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,16,0.4,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,12,0.095,bottom,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,10,0.05,bottom,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,8,0.115,bottom,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,6,0.215,transition,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,4,0.37,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,2,0.47,edge,,,,,
,,,,9/9/19,Beau Tindall,south_parcel,1,major,54,0,0,0.56,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,0,0.535,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,2,0.48,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,4,0.425,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,6,0.525,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,8,0.455,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,10,0.425,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,12,0.375,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,14,0.305,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,16,0.3,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,18,0.24,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,20,0.215,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,22,0.195,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,24,0.21,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,26,0.21,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,28,0.25,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,30,0.32,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,32,0.41,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,34,0.5,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,minor,36,0,36,0.6,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,0,0.57,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,2,0.52,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,4,0.475,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,6,0.44,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,8,0.44,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,10,0.36,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,12,0.35,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,14,0.33,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,16,0.315,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,18,0.265,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,20,0.205,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,22,0.2,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,24,0.19,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,26,0.165,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,28,0.09,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,30,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,32,0.12,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,34,0.3,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,SWW 1,major,36,0,36,0.385,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,0,0.795,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,2,0.75,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,4,0.41,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,6,0.175,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,8,0.03,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,10,0.005,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,12,0.005,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,14,0.17,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,16,0.335,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,18,0.2,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,20,0.255,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,minor,21,0,22,0.15,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,0,0.35,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,2,0.47,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,4,0.275,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,6,0.145,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,8,0.075,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,10,0.05,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,12,0.055,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,14,0.045,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,16,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,18,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,20,0,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,22,0.02,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,24,0.085,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,26,0.135,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,28,0.23,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,30,0.285,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,32,0.385,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,34,0.43,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,9,major,36,0,36,0.43,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,0,0.68,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,2,0.68,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,4,0.235,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,6,0.065,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,8,0.065,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,10,0.04,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,12,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,14,0.045,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,16,0.185,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,minor,18,0,18,0.36,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,0,0.22,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,2,0.315,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,4,0.205,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,6,0.105,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,8,0.045,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,10,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,12,0.025,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,14,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,16,0.05,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,18,0.05,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,20,0.055,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,22,0.195,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,24,0.41,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,26,0.655,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,28,0.7,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,8,major,30,0,30,0.73,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,0,0.685,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,2,0.565,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,4,0.45,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,6,0.14,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,8,0.025,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,10,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,12,0.155,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,14,0.495,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,minor,15,0,16,0.435,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,0,0.445,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,2,0.43,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,4,0.415,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,6,0.215,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,8,0.135,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,10,0.15,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,12,0.075,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,14,0,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,16,0.06,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,18,0.175,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,20,0.28,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,22,0.38,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,7,major,24,0,24,0.51,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,0,0.65,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,2,0.595,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,4,0.39,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,6,0.28,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,8,0.17,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,10,0.095,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,12,0.03,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,14,0.05,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,16,0.125,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,18,0.22,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,20,0.29,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,minor,21,0,22,0.23,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,0,0.235,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,2,0.26,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,4,0.245,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,6,0.23,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,8,0.18,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,10,0.165,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,12,0.075,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,14,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,16,0.015,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,18,0.055,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,20,0.095,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,22,0.075,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,24,0.1,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,26,0.2,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,28,0.28,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,30,0.365,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,32,0.435,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,6,major,33,0,34,0.485,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,0,0.655,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,2,0.5,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,4,0.365,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,6,0.255,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,8,0.08,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,10,0.035,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,12,0.125,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,14,0.26,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,minor,16,0,16,0.275,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,0,0.265,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,2,0.305,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,4,0.285,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,6,0.145,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,8,0.085,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,10,0.045,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,12,0,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,14,0.08,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,16,0.135,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,18,0.23,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,20,0.445,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,22,0.51,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,5,major,24,0,24,0.51,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,0,0.505,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,2,0.35,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,4,0.33,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,6,0.3,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,8,0.19,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,10,0.09,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,12,0,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,14,0.03,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,16,0.085,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,18,0.145,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,20,0.295,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,22,0.5,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,minor,24,0,24,0.6,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,0,0.69,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,2,0.655,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,4,0.5,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,6,0.39,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,8,0.25,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,10,0.135,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,12,0.07,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,14,0.035,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,16,0.02,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,18,0.02,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,20,0.005,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,22,0.035,bottom,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,24,0.11,transition,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,26,0.26,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,28,0.315,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,30,0.41,edge,,,,,
,,,,10/14/19,Beau Tindall,south_parcel,4,major,33,0,32,0.465,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,0,0.32,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,2,0.135,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,4,0.015,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,6,0,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,8,0.13,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,10,0.445,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,12,0.445,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,South,minor,14,0,14,0.425,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,0,0.26,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,2,0.205,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,4,0.12,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,6,0.1,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,8,0.12,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,10,0.145,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,12,0.12,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,14,0.13,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,16,0.05,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,18,0.005,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,20,0.01,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,22,0.095,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,24,0.255,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,26,0.325,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,East,major,29,0,28,0.385,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,0,0.31,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,2,0.31,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,4,0.2,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,6,0.12,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,8,0.08,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,10,0.04,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,12,0.13,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,14,0.02,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,16,0.03,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,18,0.075,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,20,0.075,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,22,0.065,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,24,0.09,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,26,0.21,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,28,0.31,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,North,major,30,0,30,0.28,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,0,0.38,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,2,0.445,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,4,0,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,6,0.13,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,8,0.23,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,10,0.19,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,12,0.14,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2007,major,14,0,14,0.35,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,0,0.35,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,2,0.31,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,4,0.16,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,6,0.135,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,8,0.13,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,10,0.165,bottom,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,12,0.245,transition,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,14,0.44,edge,,,,,
,,,,8/9/19,"Joanna Tang, Emily Ramos",storke_ranch,2017,major,16,0,16,0.315,edge,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,0,0.09,edge,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,1,0.095,transition,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,2,0.075,bottom,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,3,0.07,bottom,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,4,0.06,bottom,,,,,
,,,,,,west_campus,1,major,46,taken from CCBER 2010 study; not aligned with 2019 transects; vegetation zone inferred from 2010 topo graphs,5,0.06,bottom,,,,,
